Gmt time,"     Open","   High","   Low","   Close"," Open-target","High-target","Low-target","Close-taget"
"23.02.2007 ","1.31227","1.31863","1.31013","1.31627","1.31627","1.31627","1.31627","1.31627"
"24.02.2007 ","1.31627","1.31627","1.31627","1.31627","1.31622","1.31860","1.31581","1.31800"
"25.02.2007 ","1.31622","1.31860","1.31581","1.31800","1.31808","1.31971","1.31491","1.31911"
"26.02.2007 ","1.31808","1.31971","1.31491","1.31911","1.31911","1.32578","1.31579","1.32259"
"27.02.2007 ","1.31911","1.32578","1.31579","1.32259","1.32297","1.32369","1.31787","1.32273"
"28.02.2007 ","1.32297","1.32369","1.31787","1.32273","1.32255","1.32389","1.31547","1.31644"
"01.03.2007 ","1.32255","1.32389","1.31547","1.31644","1.31656","1.31998","1.31408","1.31882"
"02.03.2007 ","1.31656","1.31998","1.31408","1.31882","1.31882","1.31882","1.31882","1.31882"
"03.03.2007 ","1.31882","1.31882","1.31882","1.31882","1.31847","1.32101","1.31817","1.31820"
"04.03.2007 ","1.31847","1.32101","1.31817","1.31820","1.31802","1.31926","1.30723","1.30840"
"05.03.2007 ","1.31802","1.31926","1.30723","1.30840","1.30813","1.31390","1.30798","1.31332"
"06.03.2007 ","1.30813","1.31390","1.30798","1.31332","1.31338","1.31844","1.31086","1.31747"
"07.03.2007 ","1.31338","1.31844","1.31086","1.31747","1.31735","1.31813","1.31154","1.31365"
"08.03.2007 ","1.31735","1.31813","1.31154","1.31365","1.31343","1.31583","1.30864","1.31126"
"09.03.2007 ","1.31343","1.31583","1.30864","1.31126","1.31126","1.31126","1.31126","1.31126"
"10.03.2007 ","1.31126","1.31126","1.31126","1.31126","1.31236","1.31415","1.31068","1.31242"
"11.03.2007 ","1.31236","1.31415","1.31068","1.31242","1.31221","1.31992","1.31054","1.31860"
"12.03.2007 ","1.31221","1.31992","1.31054","1.31860","1.31857","1.32186","1.31547","1.31867"
"13.03.2007 ","1.31857","1.32186","1.31547","1.31867","1.31856","1.32440","1.31764","1.32318"
"14.03.2007 ","1.31856","1.32440","1.31764","1.32318","1.32323","1.32791","1.31919","1.32783"
"15.03.2007 ","1.32323","1.32791","1.31919","1.32783","1.32780","1.33381","1.32722","1.33103"
"16.03.2007 ","1.32780","1.33381","1.32722","1.33103","1.33103","1.33103","1.33103","1.33103"
"17.03.2007 ","1.33103","1.33103","1.33103","1.33103","1.33082","1.33196","1.33039","1.33161"
"18.03.2007 ","1.33082","1.33196","1.33039","1.33161","1.33142","1.33241","1.32780","1.33095"
"19.03.2007 ","1.33142","1.33241","1.32780","1.33095","1.33097","1.33232","1.32701","1.33135"
"20.03.2007 ","1.33097","1.33232","1.32701","1.33135","1.33137","1.34094","1.32861","1.33956"
"21.03.2007 ","1.33137","1.34094","1.32861","1.33956","1.33958","1.34002","1.33090","1.33285"
"22.03.2007 ","1.33958","1.34002","1.33090","1.33285","1.33311","1.33407","1.32749","1.32812"
"23.03.2007 ","1.33311","1.33407","1.32749","1.32812","1.32812","1.32812","1.32812","1.32812"
"24.03.2007 ","1.32812","1.32812","1.32812","1.32812","1.32795","1.32949","1.32571","1.32708"
"25.03.2007 ","1.32795","1.32949","1.32571","1.32708","1.32724","1.33455","1.32534","1.33267"
"26.03.2007 ","1.32724","1.33455","1.32534","1.33267","1.33277","1.33667","1.33013","1.33482"
"27.03.2007 ","1.33277","1.33667","1.33013","1.33482","1.33200","1.33716","1.33006","1.33082"
"28.03.2007 ","1.33200","1.33716","1.33006","1.33082","1.33084","1.33517","1.32984","1.33285"
"29.03.2007 ","1.33084","1.33517","1.32984","1.33285","1.33277","1.33985","1.32880","1.33535"
"30.03.2007 ","1.33277","1.33985","1.32880","1.33535","1.33535","1.33535","1.33535","1.33535"
"31.03.2007 ","1.33535","1.33535","1.33535","1.33535","1.33525","1.33790","1.33495","1.33540"
"01.04.2007 ","1.33525","1.33790","1.33495","1.33540","1.33530","1.33802","1.33312","1.33715"
"02.04.2007 ","1.33530","1.33802","1.33312","1.33715","1.33709","1.33802","1.33179","1.33225"
"03.04.2007 ","1.33709","1.33802","1.33179","1.33225","1.33230","1.33810","1.33210","1.33740"
"04.04.2007 ","1.33230","1.33810","1.33210","1.33740","1.33740","1.34410","1.33525","1.34245"
"05.04.2007 ","1.33740","1.34410","1.33525","1.34245","1.34245","1.34280","1.33640","1.33835"
"06.04.2007 ","1.34245","1.34280","1.33640","1.33835","1.33835","1.33835","1.33835","1.33835"
"07.04.2007 ","1.33835","1.33835","1.33835","1.33835","1.33732","1.33870","1.33635","1.33680"
"08.04.2007 ","1.33732","1.33870","1.33635","1.33680","1.33680","1.33790","1.33400","1.33530"
"09.04.2007 ","1.33680","1.33790","1.33400","1.33530","1.33530","1.34560","1.33490","1.34285"
"10.04.2007 ","1.33530","1.34560","1.33490","1.34285","1.34290","1.34410","1.34065","1.34360"
"11.04.2007 ","1.34290","1.34410","1.34065","1.34360","1.34360","1.35040","1.34315","1.34860"
"12.04.2007 ","1.34360","1.35040","1.34315","1.34860","1.34850","1.35525","1.34815","1.35233"
"13.04.2007 ","1.34850","1.35525","1.34815","1.35233","1.35233","1.35233","1.35233","1.35233"
"14.04.2007 ","1.35233","1.35233","1.35233","1.35233","1.35285","1.35770","1.35221","1.35680"
"15.04.2007 ","1.35285","1.35770","1.35221","1.35680","1.35685","1.35700","1.35221","1.35270"
"16.04.2007 ","1.35685","1.35700","1.35221","1.35270","1.35270","1.35940","1.35250","1.35715"
"17.04.2007 ","1.35270","1.35940","1.35250","1.35715","1.35720","1.36200","1.35560","1.36145"
"18.04.2007 ","1.35720","1.36200","1.35560","1.36145","1.36145","1.36280","1.35605","1.36240"
"19.04.2007 ","1.36145","1.36280","1.35605","1.36240","1.36240","1.36370","1.35809","1.35853"
"20.04.2007 ","1.36240","1.36370","1.35809","1.35853","1.35853","1.35853","1.35853","1.35853"
"21.04.2007 ","1.35853","1.35853","1.35853","1.35853","1.35893","1.36070","1.35850","1.35990"
"22.04.2007 ","1.35893","1.36070","1.35850","1.35990","1.35980","1.36025","1.35400","1.35800"
"23.04.2007 ","1.35980","1.36025","1.35400","1.35800","1.35800","1.36430","1.35480","1.36335"
"24.04.2007 ","1.35800","1.36430","1.35480","1.36335","1.36340","1.36650","1.36220","1.36390"
"25.04.2007 ","1.36340","1.36650","1.36220","1.36390","1.36390","1.36540","1.35840","1.35920"
"26.04.2007 ","1.36390","1.36540","1.35840","1.35920","1.35930","1.36820","1.35865","1.36541"
"27.04.2007 ","1.35930","1.36820","1.35865","1.36541","1.36541","1.36541","1.36541","1.36541"
"28.04.2007 ","1.36541","1.36541","1.36541","1.36541","1.36492","1.36553","1.36150","1.36235"
"29.04.2007 ","1.36492","1.36553","1.36150","1.36235","1.36235","1.36777","1.35884","1.36510"
"30.04.2007 ","1.36235","1.36777","1.35884","1.36510","1.36515","1.36711","1.35897","1.36021"
"01.05.2007 ","1.36515","1.36711","1.35897","1.36021","1.36026","1.36097","1.35598","1.35927"
"02.05.2007 ","1.36026","1.36097","1.35598","1.35927","1.35930","1.36193","1.35459","1.35508"
"03.05.2007 ","1.35930","1.36193","1.35459","1.35508","1.35512","1.36088","1.35344","1.35826"
"04.05.2007 ","1.35512","1.36088","1.35344","1.35826","1.35826","1.35826","1.35826","1.35826"
"05.05.2007 ","1.35826","1.35826","1.35826","1.35826","1.35891","1.36031","1.35882","1.35917"
"06.05.2007 ","1.35891","1.36031","1.35882","1.35917","1.35920","1.36255","1.35897","1.35957"
"07.05.2007 ","1.35920","1.36255","1.35897","1.35957","1.35962","1.36202","1.35155","1.35377"
"08.05.2007 ","1.35962","1.36202","1.35155","1.35377","1.35379","1.35641","1.35187","1.35326"
"09.05.2007 ","1.35379","1.35641","1.35187","1.35326","1.35325","1.35624","1.34656","1.34757"
"10.05.2007 ","1.35325","1.35624","1.34656","1.34757","1.34760","1.35305","1.34628","1.35206"
"11.05.2007 ","1.34760","1.35305","1.34628","1.35206","1.35206","1.35206","1.35206","1.35206"
"12.05.2007 ","1.35206","1.35206","1.35206","1.35206","1.35260","1.35433","1.35170","1.35397"
"13.05.2007 ","1.35260","1.35433","1.35170","1.35397","1.35395","1.35570","1.35235","1.35417"
"14.05.2007 ","1.35395","1.35570","1.35235","1.35417","1.35420","1.36071","1.35264","1.35896"
"15.05.2007 ","1.35420","1.36071","1.35264","1.35896","1.35901","1.36081","1.35035","1.35208"
"16.05.2007 ","1.35901","1.36081","1.35035","1.35208","1.35210","1.35421","1.34773","1.34937"
"17.05.2007 ","1.35210","1.35421","1.34773","1.34937","1.34940","1.35205","1.34648","1.35058"
"18.05.2007 ","1.34940","1.35205","1.34648","1.35058","1.35058","1.35058","1.35058","1.35058"
"19.05.2007 ","1.35058","1.35058","1.35058","1.35058","1.35051","1.35288","1.34979","1.35195"
"20.05.2007 ","1.35051","1.35288","1.34979","1.35195","1.35195","1.35214","1.34359","1.34620"
"21.05.2007 ","1.35195","1.35214","1.34359","1.34620","1.34615","1.34744","1.34376","1.34487"
"22.05.2007 ","1.34615","1.34744","1.34376","1.34487","1.34487","1.35004","1.34149","1.34541"
"23.05.2007 ","1.34487","1.35004","1.34149","1.34541","1.34537","1.34602","1.34155","1.34221"
"24.05.2007 ","1.34537","1.34602","1.34155","1.34221","1.34215","1.34714","1.34114","1.34497"
"25.05.2007 ","1.34215","1.34714","1.34114","1.34497","1.34497","1.34497","1.34497","1.34497"
"26.05.2007 ","1.34497","1.34497","1.34497","1.34497","1.34388","1.34510","1.34322","1.34460"
"27.05.2007 ","1.34388","1.34510","1.34322","1.34460","1.34456","1.34579","1.34425","1.34505"
"28.05.2007 ","1.34456","1.34579","1.34425","1.34505","1.34509","1.35183","1.34192","1.34507"
"29.05.2007 ","1.34509","1.35183","1.34192","1.34507","1.34511","1.34563","1.34079","1.34310"
"30.05.2007 ","1.34511","1.34563","1.34079","1.34310","1.34310","1.34710","1.34219","1.34528"
"31.05.2007 ","1.34310","1.34710","1.34219","1.34528","1.34526","1.34602","1.33915","1.34406"
"01.06.2007 ","1.34526","1.34602","1.33915","1.34406","1.34406","1.34406","1.34406","1.34406"
"02.06.2007 ","1.34406","1.34406","1.34406","1.34406","1.34468","1.34473","1.34353","1.34420"
"03.06.2007 ","1.34468","1.34473","1.34353","1.34420","1.34422","1.34978","1.34317","1.34907"
"04.06.2007 ","1.34422","1.34978","1.34317","1.34907","1.34909","1.35515","1.34885","1.35157"
"05.06.2007 ","1.34909","1.35515","1.34885","1.35157","1.35162","1.35371","1.34844","1.34957"
"06.06.2007 ","1.35162","1.35371","1.34844","1.34957","1.34963","1.35113","1.34209","1.34247"
"07.06.2007 ","1.34963","1.35113","1.34209","1.34247","1.34251","1.34269","1.33225","1.33684"
"08.06.2007 ","1.34251","1.34269","1.33225","1.33684","1.33684","1.33684","1.33684","1.33684"
"09.06.2007 ","1.33684","1.33684","1.33684","1.33684","1.33717","1.33729","1.33513","1.33559"
"10.06.2007 ","1.33717","1.33729","1.33513","1.33559","1.33557","1.33606","1.33325","1.33490"
"11.06.2007 ","1.33557","1.33606","1.33325","1.33490","1.33496","1.33683","1.32981","1.33000"
"12.06.2007 ","1.33496","1.33683","1.32981","1.33000","1.32997","1.33144","1.32621","1.33070"
"13.06.2007 ","1.32997","1.33144","1.32621","1.33070","1.33067","1.33221","1.32789","1.33080"
"14.06.2007 ","1.33067","1.33221","1.32789","1.33080","1.33077","1.33888","1.33047","1.33741"
"15.06.2007 ","1.33077","1.33888","1.33047","1.33741","1.33741","1.33741","1.33741","1.33741"
"16.06.2007 ","1.33741","1.33741","1.33741","1.33741","1.33859","1.33880","1.33737","1.33855"
"17.06.2007 ","1.33859","1.33880","1.33737","1.33855","1.33860","1.34178","1.33822","1.34147"
"18.06.2007 ","1.33860","1.34178","1.33822","1.34147","1.34156","1.34343","1.33840","1.34229"
"19.06.2007 ","1.34156","1.34343","1.33840","1.34229","1.34233","1.34360","1.33900","1.33967"
"20.06.2007 ","1.34233","1.34360","1.33900","1.33967","1.33973","1.34044","1.33717","1.33888"
"21.06.2007 ","1.33973","1.34044","1.33717","1.33888","1.33889","1.34683","1.33772","1.34629"
"22.06.2007 ","1.33889","1.34683","1.33772","1.34629","1.34629","1.34629","1.34629","1.34629"
"23.06.2007 ","1.34629","1.34629","1.34629","1.34629","1.34667","1.34711","1.34548","1.34616"
"24.06.2007 ","1.34667","1.34711","1.34548","1.34616","1.34617","1.34719","1.34384","1.34623"
"25.06.2007 ","1.34617","1.34719","1.34384","1.34623","1.34617","1.34764","1.34310","1.34491"
"26.06.2007 ","1.34617","1.34764","1.34310","1.34491","1.34484","1.34548","1.34167","1.34540"
"27.06.2007 ","1.34484","1.34548","1.34167","1.34540","1.34536","1.34788","1.34233","1.34363"
"28.06.2007 ","1.34536","1.34788","1.34233","1.34363","1.34359","1.35464","1.34284","1.35416"
"29.06.2007 ","1.34359","1.35464","1.34284","1.35416","1.35416","1.35416","1.35416","1.35416"
"30.06.2007 ","1.35416","1.35416","1.35416","1.35416","1.35411","1.35465","1.35258","1.35343"
"01.07.2007 ","1.35411","1.35465","1.35258","1.35343","1.35344","1.36374","1.35258","1.36187"
"02.07.2007 ","1.35344","1.36374","1.35258","1.36187","1.36193","1.36323","1.35833","1.36054"
"03.07.2007 ","1.36193","1.36323","1.35833","1.36054","1.36061","1.36299","1.36044","1.36159"
"04.07.2007 ","1.36061","1.36299","1.36044","1.36159","1.36164","1.36574","1.35784","1.35922"
"05.07.2007 ","1.36164","1.36574","1.35784","1.35922","1.35931","1.36396","1.35678","1.36226"
"06.07.2007 ","1.35931","1.36396","1.35678","1.36226","1.36226","1.36226","1.36226","1.36226"
"07.07.2007 ","1.36226","1.36226","1.36226","1.36226","1.36247","1.36347","1.36204","1.36237"
"08.07.2007 ","1.36247","1.36347","1.36204","1.36237","1.36240","1.36372","1.36086","1.36203"
"09.07.2007 ","1.36240","1.36372","1.36086","1.36203","1.36196","1.37822","1.35935","1.37429"
"10.07.2007 ","1.36196","1.37822","1.35935","1.37429","1.37419","1.37795","1.37299","1.37443"
"11.07.2007 ","1.37419","1.37795","1.37299","1.37443","1.37437","1.37971","1.37419","1.37823"
"12.07.2007 ","1.37437","1.37971","1.37419","1.37823","1.37817","1.38103","1.37621","1.37843"
"13.07.2007 ","1.37817","1.38103","1.37621","1.37843","1.37843","1.37843","1.37843","1.37843"
"14.07.2007 ","1.37843","1.37843","1.37843","1.37843","1.37832","1.37901","1.37676","1.37750"
"15.07.2007 ","1.37832","1.37901","1.37676","1.37750","1.37749","1.38019","1.37603","1.37733"
"16.07.2007 ","1.37749","1.38019","1.37603","1.37733","1.37734","1.37974","1.37580","1.37935"
"17.07.2007 ","1.37734","1.37974","1.37580","1.37935","1.37932","1.38310","1.37565","1.38045"
"18.07.2007 ","1.37932","1.38310","1.37565","1.38045","1.38044","1.38284","1.37852","1.37968"
"19.07.2007 ","1.38044","1.38284","1.37852","1.37968","1.37955","1.38418","1.37777","1.38315"
"20.07.2007 ","1.37955","1.38418","1.37777","1.38315","1.38315","1.38315","1.38315","1.38315"
"21.07.2007 ","1.38315","1.38315","1.38315","1.38315","1.38334","1.38438","1.38268","1.38364"
"22.07.2007 ","1.38334","1.38438","1.38268","1.38364","1.38357","1.38452","1.37912","1.37982"
"23.07.2007 ","1.38357","1.38452","1.37912","1.37982","1.37997","1.38515","1.37951","1.38195"
"24.07.2007 ","1.37997","1.38515","1.37951","1.38195","1.38179","1.38251","1.36944","1.37203"
"25.07.2007 ","1.38179","1.38251","1.36944","1.37203","1.37200","1.37714","1.36888","1.37502"
"26.07.2007 ","1.37200","1.37714","1.36888","1.37502","1.37499","1.37521","1.36204","1.36322"
"27.07.2007 ","1.37499","1.37521","1.36204","1.36322","1.36322","1.36322","1.36322","1.36322"
"28.07.2007 ","1.36322","1.36322","1.36322","1.36322","1.36206","1.36415","1.36058","1.36322"
"29.07.2007 ","1.36206","1.36415","1.36058","1.36322","1.36321","1.37274","1.36175","1.37197"
"30.07.2007 ","1.36321","1.37274","1.36175","1.37197","1.37197","1.37240","1.36636","1.36711"
"31.07.2007 ","1.37197","1.37240","1.36636","1.36711","1.36710","1.37099","1.36363","1.36642"
"01.08.2007 ","1.36710","1.37099","1.36363","1.36642","1.36625","1.37063","1.36478","1.37024"
"02.08.2007 ","1.36625","1.37063","1.36478","1.37024","1.37024","1.38178","1.36811","1.37806"
"03.08.2007 ","1.37024","1.38178","1.36811","1.37806","1.37806","1.37806","1.37806","1.37806"
"04.08.2007 ","1.37806","1.37806","1.37806","1.37806","1.37860","1.38387","1.37860","1.38163"
"05.08.2007 ","1.37860","1.38387","1.37860","1.38163","1.38176","1.38386","1.37764","1.38080"
"06.08.2007 ","1.38176","1.38386","1.37764","1.38080","1.38098","1.38132","1.37314","1.37496"
"07.08.2007 ","1.38098","1.38132","1.37314","1.37496","1.37526","1.38259","1.37185","1.37993"
"08.08.2007 ","1.37526","1.38259","1.37185","1.37993","1.37984","1.38167","1.36533","1.36624"
"09.08.2007 ","1.37984","1.38167","1.36533","1.36624","1.36655","1.37049","1.36406","1.36930"
"10.08.2007 ","1.36655","1.37049","1.36406","1.36930","1.36930","1.36930","1.36930","1.36930"
"11.08.2007 ","1.36930","1.36930","1.36930","1.36930","1.36887","1.36936","1.36780","1.36897"
"12.08.2007 ","1.36887","1.36936","1.36780","1.36897","1.36883","1.37091","1.35974","1.36069"
"13.08.2007 ","1.36883","1.37091","1.35974","1.36069","1.36062","1.36250","1.35238","1.35295"
"14.08.2007 ","1.36062","1.36250","1.35238","1.35295","1.35300","1.35319","1.34127","1.34281"
"15.08.2007 ","1.35300","1.35319","1.34127","1.34281","1.34292","1.34464","1.33594","1.34285"
"16.08.2007 ","1.34292","1.34464","1.33594","1.34285","1.34250","1.35460","1.33691","1.34714"
"17.08.2007 ","1.34250","1.35460","1.33691","1.34714","1.34714","1.34714","1.34714","1.34714"
"18.08.2007 ","1.34714","1.34714","1.34714","1.34714","1.34760","1.34890","1.34705","1.34705"
"19.08.2007 ","1.34760","1.34890","1.34705","1.34705","1.34734","1.35076","1.34573","1.34710"
"20.08.2007 ","1.34734","1.35076","1.34573","1.34710","1.34710","1.35203","1.34485","1.34658"
"21.08.2007 ","1.34710","1.35203","1.34485","1.34658","1.34635","1.35576","1.34459","1.35456"
"22.08.2007 ","1.34635","1.35576","1.34459","1.35456","1.35477","1.35879","1.35324","1.35610"
"23.08.2007 ","1.35477","1.35879","1.35324","1.35610","1.35613","1.36836","1.35497","1.36789"
"24.08.2007 ","1.35613","1.36836","1.35497","1.36789","1.36789","1.36789","1.36789","1.36789"
"25.08.2007 ","1.36789","1.36789","1.36789","1.36789","1.36745","1.36814","1.36612","1.36777"
"26.08.2007 ","1.36745","1.36814","1.36612","1.36777","1.36777","1.36852","1.36303","1.36343"
"27.08.2007 ","1.36777","1.36852","1.36303","1.36343","1.36340","1.36799","1.35698","1.35740"
"28.08.2007 ","1.36340","1.36799","1.35698","1.35740","1.35760","1.36802","1.35570","1.36682"
"29.08.2007 ","1.35760","1.36802","1.35570","1.36682","1.36671","1.36720","1.35883","1.36674"
"30.08.2007 ","1.36671","1.36720","1.35883","1.36674","1.36669","1.37191","1.36158","1.36284"
"31.08.2007 ","1.36669","1.37191","1.36158","1.36284","1.36284","1.36284","1.36284","1.36284"
"01.09.2007 ","1.36284","1.36284","1.36284","1.36284","1.36276","1.36349","1.36223","1.36308"
"02.09.2007 ","1.36276","1.36349","1.36223","1.36308","1.36299","1.36541","1.36017","1.36109"
"03.09.2007 ","1.36299","1.36541","1.36017","1.36109","1.36094","1.36256","1.35480","1.36221"
"04.09.2007 ","1.36094","1.36256","1.35480","1.36221","1.36209","1.36712","1.35660","1.36506"
"05.09.2007 ","1.36209","1.36712","1.35660","1.36506","1.36498","1.37098","1.36308","1.36902"
"06.09.2007 ","1.36498","1.37098","1.36308","1.36902","1.36906","1.37978","1.36601","1.37647"
"07.09.2007 ","1.36906","1.37978","1.36601","1.37647","1.37647","1.37647","1.37647","1.37647"
"08.09.2007 ","1.37647","1.37647","1.37647","1.37647","1.37681","1.37851","1.37659","1.37772"
"09.09.2007 ","1.37681","1.37851","1.37659","1.37772","1.37743","1.38143","1.37644","1.37907"
"10.09.2007 ","1.37743","1.38143","1.37644","1.37907","1.37906","1.38482","1.37756","1.38372"
"11.09.2007 ","1.37906","1.38482","1.37756","1.38372","1.38352","1.39141","1.38207","1.38928"
"12.09.2007 ","1.38352","1.39141","1.38207","1.38928","1.38923","1.39265","1.38600","1.38710"
"13.09.2007 ","1.38923","1.39265","1.38600","1.38710","1.38696","1.38947","1.38414","1.38725"
"14.09.2007 ","1.38696","1.38947","1.38414","1.38725","1.38725","1.38725","1.38725","1.38725"
"15.09.2007 ","1.38725","1.38725","1.38725","1.38725","1.38680","1.38727","1.38522","1.38585"
"16.09.2007 ","1.38680","1.38727","1.38522","1.38585","1.38589","1.38899","1.38474","1.38649"
"17.09.2007 ","1.38589","1.38899","1.38474","1.38649","1.38650","1.39889","1.38271","1.39748"
"18.09.2007 ","1.38650","1.39889","1.38271","1.39748","1.39726","1.39867","1.39323","1.39722"
"19.09.2007 ","1.39726","1.39867","1.39323","1.39722","1.39717","1.40993","1.39659","1.40670"
"20.09.2007 ","1.39717","1.40993","1.39659","1.40670","1.40669","1.41195","1.40394","1.40887"
"21.09.2007 ","1.40669","1.41195","1.40394","1.40887","1.40887","1.40887","1.40887","1.40887"
"22.09.2007 ","1.40887","1.40887","1.40887","1.40887","1.40901","1.40938","1.40811","1.40901"
"23.09.2007 ","1.40901","1.40938","1.40811","1.40901","1.40897","1.41293","1.40653","1.40704"
"24.09.2007 ","1.40897","1.41293","1.40653","1.40704","1.40710","1.41628","1.40567","1.41454"
"25.09.2007 ","1.40710","1.41628","1.40567","1.41454","1.41450","1.41556","1.41084","1.41263"
"26.09.2007 ","1.41450","1.41556","1.41084","1.41263","1.41268","1.41892","1.41195","1.41544"
"27.09.2007 ","1.41268","1.41892","1.41195","1.41544","1.41537","1.42772","1.41462","1.42697"
"28.09.2007 ","1.41537","1.42772","1.41462","1.42697","1.42697","1.42697","1.42697","1.42697"
"29.09.2007 ","1.42697","1.42697","1.42697","1.42697","1.42723","1.42808","1.42604","1.42671"
"30.09.2007 ","1.42723","1.42808","1.42604","1.42671","1.42678","1.42751","1.42075","1.42299"
"01.10.2007 ","1.42678","1.42751","1.42075","1.42299","1.42329","1.42389","1.41353","1.41517"
"02.10.2007 ","1.42329","1.42389","1.41353","1.41517","1.41512","1.42012","1.40791","1.40961"
"03.10.2007 ","1.41512","1.42012","1.40791","1.40961","1.40947","1.41488","1.40641","1.41342"
"04.10.2007 ","1.40947","1.41488","1.40641","1.41342","1.41336","1.41569","1.40313","1.41293"
"05.10.2007 ","1.41336","1.41569","1.40313","1.41293","1.41293","1.41293","1.41293","1.41293"
"06.10.2007 ","1.41293","1.41293","1.41293","1.41293","1.41340","1.41526","1.41335","1.41481"
"07.10.2007 ","1.41340","1.41526","1.41335","1.41481","1.41468","1.41487","1.40321","1.40440"
"08.10.2007 ","1.41468","1.41487","1.40321","1.40440","1.40434","1.41147","1.40093","1.41049"
"09.10.2007 ","1.40434","1.41147","1.40093","1.41049","1.41067","1.41715","1.40914","1.41373"
"10.10.2007 ","1.41067","1.41715","1.40914","1.41373","1.41370","1.42402","1.41318","1.41973"
"11.10.2007 ","1.41370","1.42402","1.41318","1.41973","1.41982","1.42125","1.41522","1.41703"
"12.10.2007 ","1.41982","1.42125","1.41522","1.41703","1.41703","1.41703","1.41703","1.41703"
"13.10.2007 ","1.41703","1.41703","1.41703","1.41703","1.41745","1.41866","1.41609","1.41649"
"14.10.2007 ","1.41745","1.41866","1.41609","1.41649","1.41640","1.42429","1.41559","1.41980"
"15.10.2007 ","1.41640","1.42429","1.41559","1.41980","1.42043","1.42265","1.41397","1.41742"
"16.10.2007 ","1.42043","1.42265","1.41397","1.41742","1.41751","1.42301","1.41562","1.42045"
"17.10.2007 ","1.41751","1.42301","1.41562","1.42045","1.42040","1.43097","1.41921","1.42893"
"18.10.2007 ","1.42040","1.43097","1.41921","1.42893","1.42905","1.43179","1.42426","1.42988"
"19.10.2007 ","1.42905","1.43179","1.42426","1.42988","1.42988","1.42988","1.42988","1.42988"
"20.10.2007 ","1.42988","1.42988","1.42988","1.42988","1.43037","1.43501","1.43037","1.43364"
"21.10.2007 ","1.43037","1.43501","1.43037","1.43364","1.43364","1.43437","1.41231","1.41747"
"22.10.2007 ","1.43364","1.43437","1.41231","1.41747","1.41740","1.42782","1.41687","1.42545"
"23.10.2007 ","1.41740","1.42782","1.41687","1.42545","1.42540","1.42698","1.41873","1.42599"
"24.10.2007 ","1.42540","1.42698","1.41873","1.42599","1.42583","1.43443","1.42436","1.43223"
"25.10.2007 ","1.42583","1.43443","1.42436","1.43223","1.43222","1.43990","1.43137","1.43894"
"26.10.2007 ","1.43222","1.43990","1.43137","1.43894","1.43894","1.43894","1.43894","1.43894"
"27.10.2007 ","1.43894","1.43894","1.43894","1.43894","1.44146","1.44221","1.43989","1.44021"
"28.10.2007 ","1.44146","1.44221","1.43989","1.44021","1.44037","1.44378","1.43738","1.44153"
"29.10.2007 ","1.44037","1.44378","1.43738","1.44153","1.44135","1.44428","1.43717","1.44369"
"30.10.2007 ","1.44135","1.44428","1.43717","1.44369","1.44376","1.45035","1.44172","1.44695"
"31.10.2007 ","1.44376","1.45035","1.44172","1.44695","1.44688","1.44788","1.43995","1.44230"
"01.11.2007 ","1.44688","1.44788","1.43995","1.44230","1.44234","1.45273","1.44184","1.44977"
"02.11.2007 ","1.44234","1.45273","1.44184","1.44977","1.44977","1.44977","1.44977","1.44977"
"03.11.2007 ","1.44977","1.44977","1.44977","1.44977","1.45126","1.45234","1.44982","1.45023"
"04.11.2007 ","1.45126","1.45234","1.44982","1.45023","1.45002","1.45095","1.44406","1.44750"
"05.11.2007 ","1.45002","1.45095","1.44406","1.44750","1.44746","1.45706","1.44654","1.45593"
"06.11.2007 ","1.44746","1.45706","1.44654","1.45593","1.45623","1.47294","1.45495","1.46203"
"07.11.2007 ","1.45623","1.47294","1.45495","1.46203","1.46218","1.47027","1.46159","1.46762"
"08.11.2007 ","1.46218","1.47027","1.46159","1.46762","1.46761","1.47519","1.46286","1.46725"
"09.11.2007 ","1.46761","1.47519","1.46286","1.46725","1.46725","1.46725","1.46725","1.46725"
"10.11.2007 ","1.46725","1.46725","1.46725","1.46725","1.46713","1.46778","1.46322","1.46558"
"11.11.2007 ","1.46713","1.46778","1.46322","1.46558","1.46544","1.46632","1.45168","1.45178"
"12.11.2007 ","1.46544","1.46632","1.45168","1.45178","1.45210","1.46325","1.45172","1.46182"
"13.11.2007 ","1.45210","1.46325","1.45172","1.46182","1.46171","1.47245","1.46092","1.46492"
"14.11.2007 ","1.46171","1.47245","1.46092","1.46492","1.46490","1.47038","1.46009","1.46174"
"15.11.2007 ","1.46490","1.47038","1.46009","1.46174","1.46181","1.46721","1.45786","1.46584"
"16.11.2007 ","1.46181","1.46721","1.45786","1.46584","1.46584","1.46584","1.46584","1.46584"
"17.11.2007 ","1.46584","1.46584","1.46584","1.46584","1.46680","1.46734","1.46618","1.46670"
"18.11.2007 ","1.46680","1.46734","1.46618","1.46670","1.46682","1.46884","1.46170","1.46656"
"19.11.2007 ","1.46682","1.46884","1.46170","1.46656","1.46657","1.48517","1.46303","1.48295"
"20.11.2007 ","1.46657","1.48517","1.46303","1.48295","1.48294","1.48689","1.47707","1.48547"
"21.11.2007 ","1.48294","1.48689","1.47707","1.48547","1.48551","1.48730","1.48185","1.48502"
"22.11.2007 ","1.48551","1.48730","1.48185","1.48502","1.48495","1.49646","1.47816","1.48358"
